index,hour,minute,date,month,year,moisture_1,humidity_1,temperature_1
4416,8,28,3,3,2019,63,63,27.5
4417,8,33,3,3,2019,64,58,28.2
4418,8,38,3,3,2019,64,62,28.1
4419,8,43,3,3,2019,64,69,28.2
4420,8,48,3,3,2019,64,61,28.2
4421,8,53,3,3,2019,63,68,28.4
4422,8,58,3,3,2019,64,60,28.1
4423,9,3,3,3,2019,64,60,27.2
4424,9,8,3,3,2019,64,56,26.7
4425,9,13,3,3,2019,64,62,27.4
4426,9,18,3,3,2019,64,63,26.1
4427,9,23,3,3,2019,64,63,26.9
4428,9,28,3,3,2019,63,55,27.9
4429,9,33,3,3,2019,64,58,28.3
4430,9,38,3,3,2019,64,65,27.1
4431,9,43,3,3,2019,64,66,26.8
4432,9,48,3,3,2019,64,66,26.4
4433,9,53,3,3,2019,64,58,26.1
4434,9,58,3,3,2019,63,66,26.8
4435,10,3,3,3,2019,63,65,30.7
4436,10,8,3,3,2019,63,58,31.5
4437,10,13,3,3,2019,63,60,32.4
4438,10,18,3,3,2019,63,58,33.5
4439,10,23,3,3,2019,63,65,34.1
4440,10,28,3,3,2019,63,64,34.5
4441,10,33,3,3,2019,64,67,32.3
4442,10,38,3,3,2019,63,57,30.0
4443,10,43,3,3,2019,64,66,30.2
4444,10,48,3,3,2019,63,67,30.6
4445,10,53,3,3,2019,63,68,32.9
4446,10,58,3,3,2019,63,59,33.5
4447,11,3,3,3,2019,64,55,33.5
4448,11,8,3,3,2019,63,64,33.0
4449,11,13,3,3,2019,64,59,33.5
4450,11,18,3,3,2019,63,60,33.5
4451,11,23,3,3,2019,63,54,34.1
4452,11,28,3,3,2019,63,58,33.5
4453,11,34,3,3,2019,64,67,34.5
4454,11,39,3,3,2019,64,68,32.8
4455,11,44,3,3,2019,64,59,34.5
4456,11,49,3,3,2019,63,58,34.5
4457,11,54,3,3,2019,63,57,33.8
4458,11,59,3,3,2019,63,55,33.6
4459,12,4,3,3,2019,63,57,32.6
4460,12,9,3,3,2019,63,68,32.0
4461,12,14,3,3,2019,63,60,32.5
4462,12,19,3,3,2019,63,69,32.6
4463,12,24,3,3,2019,63,67,32.7
4464,12,29,3,3,2019,63,61,32.7
4465,12,34,3,3,2019,63,67,34.3
4466,12,39,3,3,2019,63,61,33.8
4467,12,44,3,3,2019,63,60,33.5
4468,12,49,3,3,2019,63,65,32.3
4469,12,54,3,3,2019,63,55,30.8
4470,12,59,3,3,2019,63,60,29.8
4471,13,4,3,3,2019,63,66,29.9
4472,13,9,3,3,2019,64,58,31.1
4473,13,14,3,3,2019,63,65,31.5
4474,13,19,3,3,2019,64,65,30.5
4475,13,24,3,3,2019,64,61,30.8
4476,13,29,3,3,2019,64,59,30.7
4477,13,34,3,3,2019,63,57,31.4
4478,13,39,3,3,2019,63,67,33.4
4479,13,44,3,3,2019,63,61,30.9
4480,13,49,3,3,2019,63,66,31.9
4481,13,54,3,3,2019,63,62,32.3
4482,13,59,3,3,2019,63,61,31.8
4483,14,4,3,3,2019,63,69,32.7
4484,14,9,3,3,2019,63,64,33.8
4485,14,14,3,3,2019,63,58,33.2
4486,14,19,3,3,2019,63,67,32.6
4487,14,24,3,3,2019,63,70,32.5
4488,14,29,3,3,2019,63,62,33.6
4489,14,34,3,3,2019,63,63,33.6
4490,14,39,3,3,2019,63,63,33.5
4491,14,45,3,3,2019,63,59,34.5
4492,14,50,3,3,2019,63,57,33.6
4493,14,55,3,3,2019,63,66,33.0
4494,15,0,3,3,2019,63,59,32.4
4495,15,5,3,3,2019,63,66,32.4
4496,15,10,3,3,2019,63,57,31.1
4497,15,15,3,3,2019,63,55,32.8
4498,15,20,3,3,2019,63,65,33.3
4499,15,25,3,3,2019,63,61,32.6
4500,15,30,3,3,2019,63,58,32.8
4501,15,35,3,3,2019,63,68,32.0
4502,15,40,3,3,2019,63,57,32.8
4503,15,45,3,3,2019,63,67,33.0
4504,15,50,3,3,2019,63,58,31.7
4505,15,55,3,3,2019,63,60,32.1
4506,16,0,3,3,2019,63,58,31.8
4507,16,5,3,3,2019,63,66,30.8
4508,16,10,3,3,2019,63,62,31.6
4509,16,15,3,3,2019,63,63,31.7
4510,16,20,3,3,2019,63,68,32.0
4511,16,25,3,3,2019,63,68,32.0
4512,16,30,3,3,2019,63,56,30.9
4513,16,35,3,3,2019,63,65,30.7
4514,16,40,3,3,2019,63,68,30.8
4515,16,45,3,3,2019,63,55,30.3
4516,16,50,3,3,2019,64,60,30.1
4517,16,55,3,3,2019,64,58,28.0
4518,17,0,3,3,2019,64,66,27.7
4519,17,5,3,3,2019,64,65,27.4
4520,17,10,3,3,2019,64,67,27.2
4521,17,15,3,3,2019,63,61,27.1
4522,17,20,3,3,2019,64,62,27.0
4523,17,25,3,3,2019,63,62,26.9
4524,17,30,3,3,2019,63,65,26.7
4525,17,35,3,3,2019,63,61,26.6
4526,17,40,3,3,2019,63,64,26.7
4527,17,46,3,3,2019,64,70,26.6
4528,17,50,3,3,2019,63,60,26.5
4529,17,55,3,3,2019,63,59,26.2
4530,18,1,3,3,2019,63,67,26.3
4531,18,6,3,3,2019,64,62,26.2
4532,18,11,3,3,2019,63,63,26.0
4533,18,16,3,3,2019,63,67,26.0
4534,18,21,3,3,2019,63,66,25.9
4535,18,26,3,3,2019,63,69,25.8
4536,18,31,3,3,2019,63,64,25.6
4537,18,36,3,3,2019,63,69,25.5
4538,18,41,3,3,2019,63,68,25.5
4539,18,46,3,3,2019,64,65,25.4
4540,18,51,3,3,2019,63,59,25.2
4541,18,56,3,3,2019,63,65,25.2
4542,19,1,3,3,2019,63,67,25.2
4543,19,6,3,3,2019,63,64,25.0
4544,19,11,3,3,2019,63,69,25.1
4545,19,16,3,3,2019,63,67,25.0
4546,19,21,3,3,2019,63,68,25.0
4547,19,26,3,3,2019,63,68,24.9
4548,19,31,3,3,2019,63,66,25.0
4549,19,36,3,3,2019,63,68,25.0
4550,19,41,3,3,2019,63,58,24.9
4551,19,46,3,3,2019,63,56,24.9
4552,19,51,3,3,2019,63,68,25.0
4553,19,56,3,3,2019,63,57,24.9
4554,20,1,3,3,2019,63,57,24.9
4555,20,6,3,3,2019,63,69,24.9
4556,20,11,3,3,2019,63,57,24.7
4557,20,16,3,3,2019,63,63,24.8
4558,20,21,3,3,2019,63,67,24.8
4559,20,26,3,3,2019,63,68,24.7
4560,20,31,3,3,2019,63,59,24.7
4561,20,36,3,3,2019,63,57,24.6
4562,20,41,3,3,2019,63,68,24.7
4563,20,46,3,3,2019,63,68,24.5
4564,20,51,3,3,2019,63,63,24.5
4565,20,56,3,3,2019,63,62,24.4
4566,21,1,3,3,2019,63,67,24.4
4567,21,6,3,3,2019,63,61,24.5
4568,21,11,3,3,2019,63,65,24.6
4569,21,17,3,3,2019,63,68,24.5
4570,21,22,3,3,2019,63,67,24.5
4571,21,27,3,3,2019,63,64,24.4
4572,21,32,3,3,2019,63,55,24.3
4573,21,37,3,3,2019,63,57,24.4
4574,21,42,3,3,2019,63,64,24.2
4575,21,47,3,3,2019,63,55,24.5
4576,21,52,3,3,2019,63,65,24.3
4577,21,57,3,3,2019,63,67,24.2
4578,22,2,3,3,2019,63,70,24.1
4579,22,7,3,3,2019,63,66,24.0
4580,22,12,3,3,2019,63,67,23.9
4581,22,17,3,3,2019,63,56,23.9
4582,22,22,3,3,2019,63,64,23.9
4583,22,27,3,3,2019,63,56,23.8
4584,22,32,3,3,2019,63,60,23.8
4585,22,37,3,3,2019,63,62,23.8
4586,22,42,3,3,2019,63,60,23.7
4587,22,47,3,3,2019,62,61,23.6
4588,22,52,3,3,2019,63,59,23.6
4589,22,57,3,3,2019,63,57,23.7
4590,23,2,3,3,2019,63,68,23.6
4591,23,7,3,3,2019,63,60,23.5
4592,23,12,3,3,2019,62,57,23.6
4593,23,17,3,3,2019,63,57,23.6
4594,23,22,3,3,2019,63,65,23.4
4595,23,27,3,3,2019,63,64,23.4
4596,23,32,3,3,2019,62,58,23.5
4597,23,37,3,3,2019,63,59,23.9
4598,23,42,3,3,2019,63,68,23.7
4599,23,47,3,3,2019,63,61,23.4
4600,23,52,3,3,2019,63,58,23.5
4601,23,57,3,3,2019,63,62,23.5
4602,0,2,4,3,2019,63,59,23.4
4603,0,7,4,3,2019,63,63,23.5
4604,0,12,4,3,2019,62,68,23.6
4605,0,17,4,3,2019,63,64,23.6
4606,0,22,4,3,2019,62,58,23.8
4607,0,27,4,3,2019,63,64,23.6
4608,0,32,4,3,2019,63,58,23.6
4609,0,38,4,3,2019,62,69,23.5
4610,0,43,4,3,2019,63,59,23.4
4611,0,48,4,3,2019,62,60,23.3
4612,0,53,4,3,2019,63,60,23.5
4613,0,58,4,3,2019,62,61,23.2
4614,1,3,4,3,2019,62,63,23.3
4615,1,8,4,3,2019,62,60,23.2
4616,1,13,4,3,2019,63,63,23.1
4617,1,18,4,3,2019,62,67,23.3
4618,1,23,4,3,2019,62,61,23.2
4619,1,28,4,3,2019,62,61,23.3
4620,1,33,4,3,2019,62,58,23.1
4621,1,38,4,3,2019,62,65,23.3
4622,1,43,4,3,2019,62,70,23.3
4623,1,48,4,3,2019,62,69,23.4
4624,1,53,4,3,2019,62,69,23.3
4625,1,58,4,3,2019,62,63,23.4
4626,2,3,4,3,2019,62,58,23.3
4627,2,8,4,3,2019,62,61,23.4
4628,2,13,4,3,2019,62,59,23.4
4629,2,18,4,3,2019,62,68,23.4
4630,2,23,4,3,2019,62,69,23.5
4631,2,28,4,3,2019,62,63,23.4
4632,2,33,4,3,2019,62,69,23.3
4633,2,38,4,3,2019,62,68,23.5
4634,2,43,4,3,2019,62,70,23.5
4635,2,48,4,3,2019,62,64,23.5
4636,2,53,4,3,2019,62,57,23.5
4637,2,58,4,3,2019,62,66,23.5
4638,3,3,4,3,2019,62,59,23.5
4639,3,8,4,3,2019,62,60,23.4
4640,3,13,4,3,2019,62,58,23.5
4641,3,18,4,3,2019,62,56,23.6
4642,3,23,4,3,2019,62,68,23.7
4643,3,28,4,3,2019,62,59,23.5
4644,3,33,4,3,2019,62,63,23.4
4645,3,38,4,3,2019,61,69,23.1
4646,3,43,4,3,2019,61,62,23.2
4647,3,48,4,3,2019,62,69,23.2
4648,3,54,4,3,2019,62,63,23.5
4649,3,59,4,3,2019,62,64,23.8
4650,4,4,4,3,2019,62,68,23.8
4651,4,9,4,3,2019,62,61,23.9
4652,4,14,4,3,2019,62,60,23.8
4653,4,19,4,3,2019,62,63,23.7
4654,4,24,4,3,2019,62,60,23.4
4655,4,29,4,3,2019,63,66,23.4
4656,4,34,4,3,2019,62,68,23.2
4657,4,39,4,3,2019,63,68,23.2
4658,4,44,4,3,2019,62,57,23.3
4659,4,49,4,3,2019,62,59,23.2
4660,4,54,4,3,2019,62,64,23.0
4661,4,59,4,3,2019,63,57,23.0
4662,5,4,4,3,2019,63,59,23.1
4663,5,9,4,3,2019,62,66,23.1
4664,5,14,4,3,2019,63,60,23.2
4665,5,19,4,3,2019,62,61,23.4
4666,5,24,4,3,2019,62,68,23.3
4667,5,29,4,3,2019,62,55,23.3
4668,5,34,4,3,2019,62,57,23.3
4669,5,39,4,3,2019,63,59,23.6
4670,5,44,4,3,2019,62,65,23.7
4671,5,49,4,3,2019,62,62,23.5
4672,5,54,4,3,2019,63,64,23.3
4673,5,59,4,3,2019,63,60,23.3
4674,6,4,4,3,2019,62,63,23.3
4675,6,9,4,3,2019,62,57,23.2
4676,6,14,4,3,2019,63,68,23.1
4677,6,19,4,3,2019,63,58,23.0
4678,6,24,4,3,2019,62,59,22.9
4679,6,29,4,3,2019,62,62,22.8
4680,6,34,4,3,2019,62,58,22.8
4681,6,39,4,3,2019,61,63,23.1
4682,6,44,4,3,2019,62,59,23.2
4683,6,49,4,3,2019,62,55,23.0
4684,6,54,4,3,2019,61,58,22.9
4685,6,59,4,3,2019,61,60,23.0
4686,7,4,4,3,2019,61,68,23.0
4687,7,10,4,3,2019,61,65,23.1
4688,7,15,4,3,2019,60,66,23.3
4689,7,20,4,3,2019,60,58,23.4
4690,7,25,4,3,2019,61,66,23.4
4691,7,30,4,3,2019,61,67,23.4
4692,7,35,4,3,2019,61,65,23.6
4693,7,40,4,3,2019,61,69,23.8
4694,7,45,4,3,2019,61,55,23.9
4695,7,50,4,3,2019,61,55,23.9
4696,7,55,4,3,2019,61,69,24.3
4697,8,0,4,3,2019,61,69,24.6
4698,8,5,4,3,2019,61,62,24.8
4699,8,10,4,3,2019,61,64,24.7
4700,8,15,4,3,2019,61,56,25.0
4701,8,20,4,3,2019,61,58,25.4
4702,8,25,4,3,2019,61,61,27.6
4703,8,30,4,3,2019,62,57,27.4
4704,8,35,4,3,2019,62,61,26.3
4705,8,40,4,3,2019,62,65,26.8
4706,8,45,4,3,2019,62,66,28.7
4707,8,50,4,3,2019,62,66,27.1
4708,8,55,4,3,2019,62,58,26.7
4709,9,0,4,3,2019,63,66,26.7
4710,9,5,4,3,2019,62,57,26.2
4711,9,10,4,3,2019,63,67,26.2
4712,9,15,4,3,2019,63,56,25.9
4713,9,20,4,3,2019,63,65,25.5
4714,9,25,4,3,2019,63,60,25.3
4715,9,30,4,3,2019,63,56,26.4
4716,9,35,4,3,2019,62,67,26.8
4717,9,40,4,3,2019,63,61,28.1
4718,9,45,4,3,2019,63,63,27.8
4719,9,50,4,3,2019,63,68,26.7
4720,9,55,4,3,2019,63,68,26.2
4721,10,0,4,3,2019,65,59,26.3
4722,10,5,4,3,2019,65,56,27.6
4723,10,10,4,3,2019,64,56,29.9
4724,10,15,4,3,2019,64,57,32.1
4725,10,20,4,3,2019,64,60,32.0
4726,10,26,4,3,2019,64,68,32.1
4727,10,31,4,3,2019,64,66,32.2
4728,10,36,4,3,2019,64,56,32.2
4729,10,41,4,3,2019,64,57,31.7
4730,10,46,4,3,2019,64,66,32.2
4731,10,51,4,3,2019,64,58,32.5
4732,10,56,4,3,2019,64,59,33.1
4733,11,1,4,3,2019,64,64,33.5
4734,11,6,4,3,2019,64,59,34.1
4735,11,11,4,3,2019,64,66,34.0
4736,11,16,4,3,2019,64,68,33.7
4737,11,21,4,3,2019,64,56,34.8
4738,11,26,4,3,2019,64,65,33.9
4739,11,31,4,3,2019,64,57,34.1
4740,11,36,4,3,2019,64,58,34.0
4741,11,41,4,3,2019,64,55,33.1
4742,11,46,4,3,2019,64,64,33.4
4743,11,51,4,3,2019,64,65,33.8
4744,11,56,4,3,2019,64,58,33.4
4745,12,1,4,3,2019,64,65,32.3
4746,12,6,4,3,2019,64,64,32.1
4747,12,11,4,3,2019,64,62,32.5
4748,12,16,4,3,2019,64,65,32.9
4749,12,21,4,3,2019,64,65,32.7
4750,12,26,4,3,2019,64,55,33.3
4751,12,31,4,3,2019,64,67,33.3
4752,12,36,4,3,2019,64,69,33.1
4753,12,41,4,3,2019,64,58,31.9
4754,12,46,4,3,2019,64,58,31.5
4755,12,51,4,3,2019,64,65,32.1
4756,12,56,4,3,2019,64,70,30.2
4757,13,1,4,3,2019,64,61,31.4
4758,13,6,4,3,2019,64,63,25.9
4759,13,11,4,3,2019,64,62,30.2
4760,13,16,4,3,2019,64,64,30.6
4761,13,21,4,3,2019,64,61,30.9
4762,13,26,4,3,2019,64,67,31.0
4763,13,31,4,3,2019,64,66,30.4
4764,13,36,4,3,2019,64,63,25.9
4765,13,42,4,3,2019,64,67,31.0
4766,13,47,4,3,2019,64,62,31.5
4767,13,52,4,3,2019,64,58,30.4
4768,13,57,4,3,2019,64,59,32.5
4769,14,2,4,3,2019,64,64,29.9
4770,14,7,4,3,2019,64,66,32.0
4771,14,12,4,3,2019,64,57,30.4
4772,14,17,4,3,2019,64,65,30.5
4773,14,22,4,3,2019,64,63,25.9
4774,14,27,4,3,2019,64,70,31.4
4775,14,32,4,3,2019,64,67,32.5
4776,14,37,4,3,2019,64,67,32.8
4777,14,42,4,3,2019,64,59,32.7
4778,14,47,4,3,2019,64,68,32.9
4779,14,52,4,3,2019,64,64,31.7
4780,14,57,4,3,2019,64,58,32.3
4781,15,2,4,3,2019,64,66,33.4
4782,15,7,4,3,2019,64,58,31.8
4783,15,12,4,3,2019,64,57,32.2
4784,15,17,4,3,2019,64,61,32.6
4785,15,22,4,3,2019,64,65,32.3
4786,15,27,4,3,2019,64,62,32.3
4787,15,32,4,3,2019,64,57,31.3
4788,15,37,4,3,2019,64,59,31.3
4789,15,42,4,3,2019,64,68,31.3
4790,15,47,4,3,2019,64,56,31.7
4791,15,52,4,3,2019,64,66,31.1
4792,15,57,4,3,2019,64,65,31.2
4793,16,2,4,3,2019,64,62,30.6
4794,16,7,4,3,2019,64,60,31.6
4795,16,12,4,3,2019,64,63,25.9
4796,16,17,4,3,2019,64,60,30.0
4797,16,22,4,3,2019,64,63,30.2
4798,16,27,4,3,2019,64,69,29.5
4799,16,32,4,3,2019,64,55,29.5
4800,16,37,4,3,2019,64,57,28.8
4801,16,42,4,3,2019,64,67,29.3
4802,16,47,4,3,2019,64,68,29.8
4803,16,53,4,3,2019,65,64,30.0
4804,16,58,4,3,2019,65,69,28.4
4805,17,3,4,3,2019,64,59,28.4
4806,17,8,4,3,2019,65,59,27.7
4807,17,13,4,3,2019,65,56,27.7
4808,17,18,4,3,2019,65,57,28.0
4809,17,23,4,3,2019,65,66,27.1
4810,17,28,4,3,2019,65,63,27.2
4811,17,33,4,3,2019,65,66,26.6
4812,17,38,4,3,2019,65,62,27.0
4813,17,43,4,3,2019,65,60,26.8
4814,17,48,4,3,2019,65,65,26.7
4815,17,53,4,3,2019,65,70,26.9
4816,17,58,4,3,2019,65,58,26.6
4817,18,3,4,3,2019,65,59,26.5
4818,18,8,4,3,2019,65,58,26.4
4819,18,13,4,3,2019,65,67,26.3
4820,18,18,4,3,2019,65,56,26.4
4821,18,23,4,3,2019,65,56,26.2
4822,18,28,4,3,2019,65,56,25.8
4823,18,33,4,3,2019,65,65,25.7
4824,18,38,4,3,2019,65,65,25.5
4825,18,43,4,3,2019,65,68,25.4
4826,18,48,4,3,2019,65,60,25.3
4827,18,53,4,3,2019,65,61,25.2
4828,18,58,4,3,2019,66,61,25.3
4829,19,3,4,3,2019,66,59,25.2
4830,19,8,4,3,2019,66,57,25.2
4831,19,13,4,3,2019,66,64,25.2
4832,19,18,4,3,2019,65,68,25.1
4833,19,23,4,3,2019,66,70,25.0
4834,19,28,4,3,2019,65,57,24.9
4835,19,33,4,3,2019,65,59,24.9
4836,19,38,4,3,2019,66,64,24.9
4837,19,43,4,3,2019,66,64,24.8
4838,19,48,4,3,2019,65,64,24.8
4839,19,53,4,3,2019,66,65,24.7
4840,19,58,4,3,2019,66,69,24.7
4841,20,3,4,3,2019,66,61,24.6
4842,20,9,4,3,2019,65,69,24.6
4843,20,14,4,3,2019,65,58,24.5
4844,20,19,4,3,2019,65,64,24.5
4845,20,24,4,3,2019,65,68,24.4
4846,20,29,4,3,2019,66,69,24.3
4847,20,34,4,3,2019,66,68,24.4
4848,20,39,4,3,2019,65,69,24.3
4849,20,44,4,3,2019,66,58,24.3
4850,20,49,4,3,2019,66,58,24.2
4851,20,54,4,3,2019,66,69,24.3
4852,20,59,4,3,2019,66,57,24.2
4853,21,4,4,3,2019,65,65,24.2
4854,21,9,4,3,2019,66,64,24.2
4855,21,14,4,3,2019,66,60,24.2
4856,21,19,4,3,2019,66,64,24.3
4857,21,24,4,3,2019,65,69,24.2
4858,21,29,4,3,2019,65,60,24.3
4859,21,34,4,3,2019,66,62,24.2
4860,21,39,4,3,2019,65,61,24.1
4861,21,44,4,3,2019,65,64,24.2
4862,21,49,4,3,2019,66,69,24.1
4863,21,54,4,3,2019,65,64,24.2
4864,21,59,4,3,2019,65,60,24.1
4865,22,4,4,3,2019,66,65,24.1
4866,22,9,4,3,2019,65,56,23.9
4867,22,14,4,3,2019,65,57,24.1
4868,22,19,4,3,2019,65,65,24.0
4869,22,24,4,3,2019,65,67,23.9
4870,22,29,4,3,2019,65,66,24.0
4871,22,34,4,3,2019,65,64,23.9
4872,22,39,4,3,2019,65,59,23.9
4873,22,44,4,3,2019,65,65,23.7
4874,22,49,4,3,2019,65,60,23.7
4875,22,54,4,3,2019,65,68,23.6
4876,22,59,4,3,2019,65,64,23.6
4877,23,4,4,3,2019,65,69,23.7
4878,23,9,4,3,2019,65,63,23.6
4879,23,14,4,3,2019,65,67,23.5
4880,23,19,4,3,2019,65,56,23.4
4881,23,25,4,3,2019,65,55,23.5
4882,23,30,4,3,2019,65,69,23.6
4883,23,35,4,3,2019,65,63,23.5
4884,23,40,4,3,2019,65,57,23.4
4885,23,45,4,3,2019,65,59,23.5
4886,23,50,4,3,2019,65,56,23.4
4887,23,55,4,3,2019,65,64,23.3
4888,0,0,5,3,2019,65,60,23.2
4889,0,5,5,3,2019,65,57,23.2
4890,0,10,5,3,2019,65,63,23.1
4891,0,15,5,3,2019,65,61,23.3
4892,0,20,5,3,2019,65,62,23.1
4893,0,25,5,3,2019,65,64,23.0
4894,0,30,5,3,2019,65,65,23.2
4895,0,35,5,3,2019,65,68,23.2
4896,0,40,5,3,2019,65,69,23.2
4897,0,45,5,3,2019,65,65,23.3
4898,0,50,5,3,2019,65,68,23.3
4899,0,55,5,3,2019,64,61,23.3
4900,1,0,5,3,2019,64,57,23.2
4901,1,5,5,3,2019,64,64,23.2
4902,1,10,5,3,2019,64,69,23.3
4903,1,15,5,3,2019,64,55,23.0
4904,1,20,5,3,2019,64,70,23.1
4905,1,25,5,3,2019,65,60,23.1
4906,1,30,5,3,2019,65,57,23.1
4907,1,35,5,3,2019,64,57,23.1
4908,1,40,5,3,2019,64,65,23.1
4909,1,45,5,3,2019,64,66,23.2
4910,1,50,5,3,2019,64,62,23.1
4911,1,55,5,3,2019,64,69,23.3
4912,2,0,5,3,2019,64,59,23.2
4913,2,5,5,3,2019,64,58,23.5
4914,2,10,5,3,2019,64,67,23.5
4915,2,15,5,3,2019,63,67,23.4
4916,2,20,5,3,2019,64,58,23.4
4917,2,25,5,3,2019,63,56,23.5
4918,2,30,5,3,2019,64,60,23.6
4919,2,35,5,3,2019,63,68,23.5
4920,2,40,5,3,2019,63,70,23.5
4921,2,46,5,3,2019,64,67,23.5
4922,2,51,5,3,2019,63,62,23.4
4923,2,56,5,3,2019,63,58,23.4
4924,3,1,5,3,2019,63,68,23.5
4925,3,6,5,3,2019,64,66,23.7
4926,3,11,5,3,2019,64,68,23.6
4927,3,16,5,3,2019,64,69,23.7
4928,3,21,5,3,2019,64,56,23.6
4929,3,26,5,3,2019,64,61,23.8
4930,3,31,5,3,2019,64,61,23.8
4931,3,36,5,3,2019,64,62,23.8
4932,3,41,5,3,2019,63,59,23.8
4933,3,46,5,3,2019,63,65,23.8
4934,3,51,5,3,2019,63,65,23.9
4935,3,56,5,3,2019,64,68,24.0
4936,4,1,5,3,2019,64,63,24.1
4937,4,6,5,3,2019,64,68,24.0
4938,4,11,5,3,2019,64,64,23.9
4939,4,16,5,3,2019,64,60,23.7
4940,4,21,5,3,2019,64,56,23.8
4941,4,26,5,3,2019,64,64,23.8
4942,4,31,5,3,2019,64,66,23.9
4943,4,36,5,3,2019,64,69,23.7
4944,4,41,5,3,2019,64,67,23.6
4945,4,46,5,3,2019,64,70,23.4
4946,4,51,5,3,2019,64,69,23.4
4947,4,56,5,3,2019,64,67,23.3
4948,5,1,5,3,2019,64,65,23.5
4949,5,6,5,3,2019,64,63,23.5
4950,5,11,5,3,2019,64,62,23.6
4951,5,16,5,3,2019,64,55,23.5
4952,5,21,5,3,2019,64,68,23.4
4953,5,26,5,3,2019,64,55,23.6
4954,5,31,5,3,2019,64,68,23.6
4955,5,36,5,3,2019,64,63,23.4
4956,5,41,5,3,2019,64,69,23.5
4957,5,46,5,3,2019,64,56,23.5
4958,5,51,5,3,2019,64,56,23.4
4959,5,56,5,3,2019,64,60,23.4
4960,6,2,5,3,2019,64,59,23.4
4961,6,7,5,3,2019,64,64,23.2
4962,6,12,5,3,2019,64,66,23.0
4963,6,17,5,3,2019,64,62,23.1
4964,6,22,5,3,2019,64,61,23.1
4965,6,27,5,3,2019,64,66,23.1
4966,6,32,5,3,2019,64,56,23.3
4967,6,37,5,3,2019,64,69,23.3
4968,6,42,5,3,2019,64,65,23.2
4969,6,47,5,3,2019,64,65,23.3
4970,6,52,5,3,2019,64,69,23.2
4971,6,57,5,3,2019,64,60,23.3
4972,7,2,5,3,2019,64,59,23.1
4973,7,7,5,3,2019,64,69,23.1
4974,7,12,5,3,2019,64,59,23.0
4975,7,17,5,3,2019,64,61,23.1
4976,7,22,5,3,2019,64,55,23.2
4977,7,27,5,3,2019,64,56,23.3
4978,7,32,5,3,2019,64,57,23.5
4979,7,37,5,3,2019,64,59,23.6
4980,7,42,5,3,2019,64,59,23.9
4981,7,47,5,3,2019,64,65,24.1
4982,7,52,5,3,2019,64,57,24.3
4983,7,57,5,3,2019,64,64,24.6
4984,8,2,5,3,2019,64,58,24.7
4985,8,7,5,3,2019,64,61,24.9
4986,8,12,5,3,2019,64,65,25.4
4987,8,17,5,3,2019,64,60,25.7
4988,8,22,5,3,2019,63,64,26.8
4989,8,27,5,3,2019,64,58,28.9
4990,8,32,5,3,2019,64,63,25.9
4991,8,37,5,3,2019,64,57,26.6
4992,8,42,5,3,2019,63,61,26.5
4993,8,47,5,3,2019,63,60,28.0
4994,8,52,5,3,2019,63,59,26.5
4995,8,57,5,3,2019,64,61,29.7
4996,9,2,5,3,2019,64,63,28.2
4997,9,7,5,3,2019,64,58,27.2
4998,9,12,5,3,2019,64,58,26.4
4999,9,18,5,3,2019,64,64,26.1
5000,9,23,5,3,2019,64,56,26.2
5001,9,28,5,3,2019,64,65,26.4
5002,9,33,5,3,2019,63,64,28.6
5003,9,38,5,3,2019,64,67,30.7
5004,9,43,5,3,2019,64,66,31.3
5005,9,48,5,3,2019,63,63,31.2
5006,9,53,5,3,2019,64,59,31.3
5007,9,58,5,3,2019,63,61,31.3
5008,10,3,5,3,2019,64,60,28.9
5009,10,8,5,3,2019,64,63,25.9
5010,10,13,5,3,2019,63,63,25.9
5011,10,18,5,3,2019,64,63,25.9
5012,10,23,5,3,2019,64,63,25.9
5013,10,28,5,3,2019,64,63,25.9
5014,10,33,5,3,2019,64,63,25.9
5015,10,38,5,3,2019,64,66,31.9
5016,10,43,5,3,2019,63,61,31.6
5017,10,48,5,3,2019,63,66,33.3
5018,10,53,5,3,2019,63,63,25.9
5019,10,58,5,3,2019,64,63,25.9
5020,11,3,5,3,2019,63,63,25.9
5021,11,8,5,3,2019,63,63,25.9
5022,11,13,5,3,2019,63,63,25.9
5023,11,18,5,3,2019,63,63,25.9
5024,11,23,5,3,2019,63,63,25.9
5025,11,28,5,3,2019,63,63,25.9
5026,11,33,5,3,2019,63,66,34.2
5027,11,38,5,3,2019,64,54,34.2
5028,11,43,5,3,2019,63,65,33.2
5029,11,48,5,3,2019,63,59,32.8
5030,11,53,5,3,2019,64,56,33.2
5031,11,58,5,3,2019,63,56,33.1
5032,12,3,5,3,2019,63,62,31.7
5033,12,8,5,3,2019,64,65,33.1
5034,12,13,5,3,2019,63,58,31.7
5035,12,18,5,3,2019,63,64,33.2
5036,12,23,5,3,2019,63,62,31.9
5037,12,28,5,3,2019,63,63,32.1
5038,12,34,5,3,2019,63,56,33.5
5039,12,39,5,3,2019,63,64,33.3
5040,12,44,5,3,2019,63,65,33.3
5041,12,49,5,3,2019,63,67,33.2
5042,12,54,5,3,2019,63,67,30.5
5043,12,59,5,3,2019,63,65,30.0
5044,13,4,5,3,2019,63,61,29.7
5045,13,9,5,3,2019,63,62,30.1
5046,13,14,5,3,2019,63,56,31.3
5047,13,19,5,3,2019,63,63,30.8
5048,13,24,5,3,2019,64,57,31.9
5049,13,29,5,3,2019,63,66,32.1
